ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2011
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.128796,2011
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2012
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.1075,2012
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,43.75,2013
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0995714,2013
29,GPP_NT_CUT_REF,WW_USTAR_PERCENTILE,38.75,-9999
29,GPP_NT_CUT_REF,WW_USTAR_THRESHOLD,0.117667,-9999
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2001
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.098,2001
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2002
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.1,2002
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2003
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.106,2003
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2004
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.136393,2004
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2005
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.143778,2005
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2006
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.147851,2006
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2007
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.147143,2007
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2008
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.138056,2008
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2009
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.144,2009
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2010
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.146148,2010
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2011
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.128796,2011
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2012
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.1075,2012
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2013
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0995714,2013
31,GPP_NT_CUT_REF,MM_USTAR_PERCENTILE,38.75,-9999
31,GPP_NT_CUT_REF,MM_USTAR_THRESHOLD,0.117667,-9999
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2001
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.1,2001
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2002
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.11,2002
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2003
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.11,2003
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2004
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.143778,2004
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2005
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.15,2005
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2006
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.152821,2006
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2007
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.157,2007
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2008
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.150257,2008
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2009
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.1575,2009
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2010
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.154912,2010
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2011
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.141068,2011
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2012
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.1128,2012
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2013
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.103667,2013
33,GPP_NT_CUT_REF,YY_USTAR_PERCENTILE,36.25,-9999
33,GPP_NT_CUT_REF,YY_USTAR_THRESHOLD,0.113327,-9999
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2001
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.1,2001
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2002
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.11,2002
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2003
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.11,2003
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2004
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.143778,2004
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2005
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.15,2005
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2006
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.152821,2006
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2007
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.157,2007
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2008
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.150257,2008
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2009
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.1575,2009
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2010
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.154912,2010
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2011
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.141068,2011
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2012
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.1128,2012
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,48.75,2013
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.103667,2013
35,RECO_DT_CUT_REF,HH_USTAR_PERCENTILE,36.25,-9999
35,RECO_DT_CUT_REF,HH_USTAR_THRESHOLD,0.113327,-9999
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2001
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.09,2001
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2002
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.09,2002
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2003
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.09,2003
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2004
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.11,2004
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2005
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.122857,2005
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2006
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.1285,2006
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2007
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.11694,2007
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2008
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.114667,2008
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2009
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.111464,2009
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2010
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.114667,2010
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2011
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.104925,2011
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2012
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0945714,2012
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,28.75,2013
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0866667,2013
37,RECO_DT_CUT_REF,DD_USTAR_PERCENTILE,36.25,-9999
37,RECO_DT_CUT_REF,DD_USTAR_THRESHOLD,0.113327,-9999
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2001
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.087,2001
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2002
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.085,2002
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2003
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0883008,2003
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2004
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1,2004
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2005
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.111667,2005
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2006
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.124167,2006
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2007
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.108571,2007
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2008
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1072,2008
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2009
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.104667,2009
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2010
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.106814,2010
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2011
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0998,2011
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2012
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0905,2012
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,23.75,2013
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.081,2013
39,RECO_DT_CUT_REF,WW_USTAR_PERCENTILE,33.75,-9999
39,RECO_DT_CUT_REF,WW_USTAR_THRESHOLD,0.11,-9999
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2001
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.105,2001
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2002
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.11,2002
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2003
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.12,2003
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2004
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.15,2004
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2005
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.154857,2005
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2006
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.15829,2006
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2007
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.16725,2007
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2008
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.162821,2008
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2009
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.174269,2009
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2010
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.169771,2010
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2011
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.1513,2011
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2012
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.121881,2012
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2013
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.106875,2013
41,RECO_DT_CUT_REF,MM_USTAR_PERCENTILE,33.75,-9999
41,RECO_DT_CUT_REF,MM_USTAR_THRESHOLD,0.11,-9999
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2001
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.11,2001
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2002
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.12,2002
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2003
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.14219,2003
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2004
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.159333,2004
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2005
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.16375,2005
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2006
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.167798,2006
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2007
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.179606,2007
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2008
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.177663,2008
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2009
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.192753,2009
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2010
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.188167,2010
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2011
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.169996,2011
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2012
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.14275,2012
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,61.25,2013
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1143,2013
43,RECO_DT_CUT_REF,YY_USTAR_PERCENTILE,36.25,-9999
43,RECO_DT_CUT_REF,YY_USTAR_THRESHOLD,0.113327,-9999
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2001
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.11,2001
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2002
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.12,2002
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2003
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.14219,2003
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2004
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.159333,2004
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2005
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.16375,2005
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2006
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.167798,2006
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2007
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.179606,2007
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2008
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.177663,2008
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2009
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.192753,2009
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2010
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.188167,2010
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2011
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.169996,2011
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2012
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.14275,2012
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2013
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.1143,2013
45,GPP_DT_CUT_REF,HH_USTAR_PERCENTILE,56.25,-9999
45,GPP_DT_CUT_REF,HH_USTAR_THRESHOLD,0.150257,-9999
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2001
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.09,2001
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2002
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.09,2002
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2003
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0925,2003
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2004
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.112857,2004
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2005
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.127171,2005
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2006
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.1315,2006
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2007
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.121375,2007
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2008
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.1186,2008
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2009
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.114833,2009
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2010
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.117875,2010
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2011
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.1086,2011
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2012
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0968889,2012
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,31.25,2013
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.08825,2013
47,GPP_DT_CUT_REF,DD_USTAR_PERCENTILE,56.25,-9999
47,GPP_DT_CUT_REF,DD_USTAR_THRESHOLD,0.150257,-9999
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2001
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.09,2001
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2002
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.09,2002
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2003
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0925,2003
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2004
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.112857,2004
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2005
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.127171,2005
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2006
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1315,2006
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2007
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.121375,2007
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2008
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1186,2008
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2009
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.114833,2009
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2010
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.117875,2010
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2011
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1086,2011
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2012
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0968889,2012
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,31.25,2013
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.08825,2013
49,GPP_DT_CUT_REF,WW_USTAR_PERCENTILE,36.25,-9999
49,GPP_DT_CUT_REF,WW_USTAR_THRESHOLD,0.113327,-9999
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2001
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.11,2001
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2002
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.12,2002
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2003
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.138125,2003
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2004
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.155286,2004
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2005
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.16,2005
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2006
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.164635,2006
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2007
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.175767,2007
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2008
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.17364,2008
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2009
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.186357,2009
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2010
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.182429,2010
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2011
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.161833,2011
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2012
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.13611,2012
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2013
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.1118,2013
51,GPP_DT_CUT_REF,MM_USTAR_PERCENTILE,36.25,-9999
51,GPP_DT_CUT_REF,MM_USTAR_THRESHOLD,0.113327,-9999
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2001
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.098,2001
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2002
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1,2002
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2003
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.106,2003
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2004
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.136393,2004
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2005
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.143778,2005
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2006
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.147851,2006
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2007
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.147143,2007
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2008
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.138056,2008
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2009
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.144,2009
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2010
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.146148,2010
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2011
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.128796,2011
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2012
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1075,2012
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2013
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0995714,2013
53,GPP_DT_CUT_REF,YY_USTAR_PERCENTILE,61.25,-9999
53,GPP_DT_CUT_REF,YY_USTAR_THRESHOLD,0.159696,-9999
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2001
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.11,2001
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2002
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.12,2002
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2003
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.14219,2003
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2004
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.159333,2004
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,61.25,2005
