ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,46.25,2011
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.161308,2011
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,46.25,2012
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.135167,2012
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,46.25,2013
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.114167,2013
29,GPP_NT_CUT_REF,WW_USTAR_PERCENTILE,41.25,-9999
29,GPP_NT_CUT_REF,WW_USTAR_THRESHOLD,0.143393,-9999
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2001
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.15,2001
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2002
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.145,2002
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2003
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.154063,2003
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2004
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.144111,2004
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2005
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.15048,2005
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2006
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.151667,2006
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2007
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.160731,2007
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2008
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.155523,2008
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2009
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.1572,2009
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2010
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.158918,2010
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2011
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.161308,2011
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2012
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.135167,2012
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,46.25,2013
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.114167,2013
31,GPP_NT_CUT_REF,MM_USTAR_PERCENTILE,38.75,-9999
31,GPP_NT_CUT_REF,MM_USTAR_THRESHOLD,0.14,-9999
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2001
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.145,2001
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2002
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.14,2002
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2003
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.15,2003
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2004
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.14,2004
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2005
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.149226,2005
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2006
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.1494,2006
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2007
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.156958,2007
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2008
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.152,2008
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2009
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.15356,2009
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2010
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.155508,2010
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2011
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.157312,2011
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2012
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.127137,2012
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2013
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.1115,2013
33,GPP_NT_CUT_REF,YY_USTAR_PERCENTILE,41.25,-9999
33,GPP_NT_CUT_REF,YY_USTAR_THRESHOLD,0.143393,-9999
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2001
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.145,2001
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2002
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.14,2002
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2003
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.15,2003
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2004
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.14,2004
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2005
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.149226,2005
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2006
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.1494,2006
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2007
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.156958,2007
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2008
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.152,2008
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2009
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.15356,2009
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2010
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.155508,2010
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2011
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.157312,2011
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2012
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.127137,2012
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,43.75,2013
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.1115,2013
35,RECO_DT_CUT_REF,HH_USTAR_PERCENTILE,38.75,-9999
35,RECO_DT_CUT_REF,HH_USTAR_THRESHOLD,0.14,-9999
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2001
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.124286,2001
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2002
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.11,2002
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2003
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.115,2003
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2004
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.110714,2004
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2005
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.124286,2005
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2006
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.126286,2006
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2007
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.131214,2007
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2008
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.129517,2008
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2009
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.129517,2009
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2010
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.132286,2010
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2011
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.12817,2011
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2012
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.104917,2012
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,26.25,2013
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0952,2013
37,RECO_DT_CUT_REF,DD_USTAR_PERCENTILE,38.75,-9999
37,RECO_DT_CUT_REF,DD_USTAR_THRESHOLD,0.14,-9999
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2001
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.124286,2001
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2002
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.11,2002
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2003
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.115,2003
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2004
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.110714,2004
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2005
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.124286,2005
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2006
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.126286,2006
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2007
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.131214,2007
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2008
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.129517,2008
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2009
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.129517,2009
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2010
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.132286,2010
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2011
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.12817,2011
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2012
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.104917,2012
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,26.25,2013
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0952,2013
39,RECO_DT_CUT_REF,WW_USTAR_PERCENTILE,38.75,-9999
39,RECO_DT_CUT_REF,WW_USTAR_THRESHOLD,0.14,-9999
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2001
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.124286,2001
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2002
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.11,2002
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2003
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.115,2003
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2004
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.110714,2004
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2005
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.124286,2005
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2006
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.126286,2006
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2007
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.131214,2007
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2008
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.129517,2008
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2009
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.129517,2009
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2010
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.132286,2010
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2011
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.12817,2011
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2012
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.104917,2012
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,26.25,2013
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0952,2013
41,RECO_DT_CUT_REF,MM_USTAR_PERCENTILE,46.25,-9999
41,RECO_DT_CUT_REF,MM_USTAR_THRESHOLD,0.150389,-9999
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2001
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.15,2001
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2002
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.145,2002
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2003
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.154063,2003
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2004
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.144111,2004
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2005
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.15048,2005
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2006
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.151667,2006
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2007
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.160731,2007
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2008
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.155523,2008
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2009
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1572,2009
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2010
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.158918,2010
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2011
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.161308,2011
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2012
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.135167,2012
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,46.25,2013
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.114167,2013
43,RECO_DT_CUT_REF,YY_USTAR_PERCENTILE,46.25,-9999
43,RECO_DT_CUT_REF,YY_USTAR_THRESHOLD,0.150389,-9999
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2001
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.155,2001
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2002
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.155,2002
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2003
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.17,2003
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2004
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.152857,2004
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2005
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.16,2005
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2006
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.160731,2006
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2007
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.172274,2007
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2008
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.161537,2008
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2009
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.16602,2009
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2010
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.166014,2010
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2011
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.1715,2011
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2012
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.1475,2012
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,51.25,2013
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.120167,2013
45,GPP_DT_CUT_REF,HH_USTAR_PERCENTILE,43.75,-9999
45,GPP_DT_CUT_REF,HH_USTAR_THRESHOLD,0.147143,-9999
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2001
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.135,2001
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2002
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.13,2002
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2003
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.14,2003
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2004
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.131,2004
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2005
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.142333,2005
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2006
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.144111,2006
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2007
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.149101,2007
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2008
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.147417,2008
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2009
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.145556,2009
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2010
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.1475,2010
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2011
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.147429,2011
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2012
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.119325,2012
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,38.75,2013
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.106857,2013
47,GPP_DT_CUT_REF,DD_USTAR_PERCENTILE,43.75,-9999
47,GPP_DT_CUT_REF,DD_USTAR_THRESHOLD,0.147143,-9999
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2001
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.135,2001
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2002
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.13,2002
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2003
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.14,2003
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2004
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.131,2004
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2005
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.142333,2005
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2006
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.144111,2006
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2007
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.149101,2007
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2008
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.147417,2008
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2009
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.145556,2009
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2010
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.1475,2010
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2011
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.147429,2011
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2012
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.119325,2012
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,38.75,2013
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.106857,2013
49,GPP_DT_CUT_REF,WW_USTAR_PERCENTILE,46.25,-9999
49,GPP_DT_CUT_REF,WW_USTAR_THRESHOLD,0.150389,-9999
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2001
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.145,2001
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2002
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.14,2002
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2003
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.15,2003
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2004
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.14,2004
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2005
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.149226,2005
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2006
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.1494,2006
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2007
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.156958,2007
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2008
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.152,2008
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2009
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.15356,2009
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2010
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.155508,2010
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2011
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.157312,2011
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2012
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.127137,2012
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,43.75,2013
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.1115,2013
51,GPP_DT_CUT_REF,MM_USTAR_PERCENTILE,46.25,-9999
51,GPP_DT_CUT_REF,MM_USTAR_THRESHOLD,0.150389,-9999
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2001
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.145,2001
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2002
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.14,2002
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2003
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.15,2003
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2004
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.14,2004
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2005
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.149226,2005
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2006
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1494,2006
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2007
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.156958,2007
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2008
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.152,2008
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2009
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.15356,2009
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2010
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.155508,2010
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2011
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.157312,2011
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2012
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.127137,2012
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,43.75,2013
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.1115,2013
53,GPP_DT_CUT_REF,YY_USTAR_PERCENTILE,43.75,-9999
53,GPP_DT_CUT_REF,YY_USTAR_THRESHOLD,0.147143,-9999
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2001
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.182857,2001
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2002
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.198571,2002
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2003
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.214756,2003
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2004
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.18445,2004
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2005
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.185,2005
