TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040219,20040225,1.613,1.0,251.555,122.786,1.0,278.758,1.0,1.4,1.0,97.011,1.0,0.071,1.0,3.268,1.0,0.256491704805,0.958333333333,43.4652847222,1.0,368.328091061,0.784722222222,141.285416667,1.0,95.5420679825,0.902777777778,-9999,-9999,313.726388889,1.0,388.198,1.0,0.073,1.0,-9999,-9999,0.594048,1.0,13.0267,1.0,13.492,0.84375,-6.29121,1.0,-6.51597,1.36947,0.657232,0.970238,0.0394891,0.628848,0.646918,0.779742,0.988095,0.982143,0.97619,0.581862,0.573959,0.590107,0.726822,-0.0650561,-0.0688957,-0.0622187,-0.0551209,0.648527,0.58666,0.633175,0.726056,0.00137258,0.00124684,0.00204736,0.0397798,-9999,-9999
20040226,20040303,3.873,1.0,271.926,90.671,1.0,293.435,1.0,1.811,1.0,96.92,1.0,2.843,1.0,4.178,1.0,0.387173913043,0.993055555556,45.9472291667,1.0,367.500549451,0.548611111111,144.602083333,1.0,-9999,-9999,-9999,-9999,327.284027778,1.0,389.071,1.0,2.744,1.0,-9999,-9999,4.86727,1.0,24.4414,0.988095,29.6872,1.06902,-5.182,1.0,-6.2942,1.64542,1.02539,0.964286,0.0512307,1.02365,1.04625,1.10801,0.964286,0.988095,1.0,1.00431,1.00234,1.02023,1.05967,-0.0164215,-0.0531885,-0.0332443,-0.0240884,0.913591,0.896861,0.92647,1.03562,0.00838044,0.00754529,0.0127414,0.0278662,-9999,-9999
20040304,20040310,4.547,1.0,292.815,142.665,1.0,266.207,1.0,3.364,1.0,97.066,1.0,3.571,1.0,4.478,1.0,0.383302536232,0.958333333333,61.2360697464,0.965277777778,451.044707199,0.645833333333,119.618055556,1.0,38.1181514283,0.645833333333,47.3821209795,0.506944444444,329.221527778,1.0,389.232,1.0,3.527,1.0,-9999,-9999,2.99524,1.0,27.8075,1.0,31.2751,1.29976,18.8751,1.0,21.2288,1.82926,0.965384,0.934524,0.0453185,0.888781,0.957602,1.03918,0.958333,0.934524,0.916667,0.931705,0.91045,0.944726,0.990943,-0.0258975,-0.0573146,-0.0258975,0.00542089,1.19847,1.17467,1.26163,1.48183,0.0313439,0.028225,0.0429293,0.0586961,-9999,-9999
20040311,20040317,3.184,1.0,313.844,156.642,1.0,270.895,1.0,2.985,1.0,97.294,1.0,2.129,1.0,3.884,1.0,0.364822526507,0.944444444444,60.4868125,1.0,510.974402459,0.652777777778,148.450694444,1.0,78.4581964196,0.541666666667,-9999,-9999,324.160416667,1.0,388.365,1.0,3.427,1.0,-9999,-9999,1.5256,1.0,19.0351,0.994048,24.8323,1.13177,28.0051,1.0,36.5342,1.66441,0.752896,0.97619,0.0417791,0.741662,0.762332,0.796814,0.988095,0.988095,0.964286,0.604183,0.56707,0.604183,0.647914,-0.154981,-0.191383,-0.152365,-0.13658,1.30883,1.27529,1.36056,1.71599,0.0479149,0.0413347,0.0644468,0.0897214,-9999,-9999
20040318,20040324,8.356,1.0,334.664,213.596,1.0,281.021,1.0,4.94,1.0,97.478,1.0,0.0,1.0,4.365,1.0,0.377210144928,0.993055555556,102.250694444,1.0,726.029982538,0.611111111111,172.506944444,1.0,53.2879529915,0.708333333333,65.18020116,0.590277777778,347.2875,1.0,386.482,1.0,7.83,1.0,-9999,-9999,6.17917,1.0,24.4399,1.0,30.3812,1.23893,52.5738,1.0,65.3545,2.28406,0.84486,0.988095,0.0457087,0.815324,0.836513,0.906409,0.994048,0.994048,0.97619,0.815352,0.8004,0.815352,0.87504,-0.0211605,-0.0310813,-0.0211605,-0.0107161,2.10878,2.08397,2.14043,2.41849,0.0880354,0.075952,0.0944474,0.147392,-9999,-9999
20040325,20040331,10.543,1.0,354.961,144.554,1.0,312.77,1.0,2.981,1.0,97.104,1.0,4.943,1.0,3.642,1.0,0.325303853755,0.895833333333,58.4562569444,1.0,380.095941288,0.743055555556,168.815979167,1.0,34.5465941767,0.590277777778,-9999,-9999,367.864583333,1.0,389.65,1.0,10.731,1.0,-9999,-9999,0.604762,1.0,25.9995,1.0,34.3146,1.33452,26.0676,1.0,34.4045,1.72659,1.43928,0.940476,0.0535664,1.43243,1.44122,1.49549,0.952381,0.845238,0.964286,1.02304,1.05178,1.16525,1.23301,-0.393697,-0.393697,-0.289901,-0.225256,2.48317,2.12498,2.43368,2.48317,0.293612,0.105839,0.219004,0.275983,-9999,-9999
20040401,20040407,10.915,1.0,374.458,256.248,1.0,276.09,1.0,8.183,1.0,97.677,0.994048,0.0,1.0,2.834,1.0,0.215352130326,0.888888888889,119.123631944,1.0,704.502817552,0.75,179.359722222,1.0,64.151293573,0.680555555556,68.8796952457,0.680555555556,363.931944444,1.0,393.825,1.0,11.507,1.0,-9999,-9999,7.88632,1.0,22.0487,1.0,24.4789,1.18806,76.4935,1.0,84.9247,2.13853,0.830431,0.946429,0.0526481,0.797111,0.827605,0.846568,0.892857,0.964286,0.85119,0.901248,0.967857,1.07202,1.16905,0.11433,0.162668,0.2847,0.316984,1.276,1.03292,1.276,1.30282,0.170529,0.070387,0.135832,0.158339,-9999,-9999
20040408,20040414,7.248,1.0,392.917,217.262,1.0,274.132,1.0,5.705,1.0,97.994,1.0,0.157,1.0,3.169,1.0,0.247203598831,0.916666666667,92.4215277778,1.0,597.627784109,0.6875,212.21875,1.0,55.6881610644,0.590277777778,48.8618942982,0.743055555556,347.664583333,1.0,390.048,1.0,9.839,1.0,-9999,-9999,2.42977,1.0,18.3735,1.0,21.6895,0.778675,63.8617,1.0,75.3873,1.91923,0.635406,0.946429,0.0550714,0.625035,0.631327,0.64628,0.958333,0.970238,0.934524,0.717102,0.717102,0.738602,0.765104,0.0920666,0.026147,0.100953,0.112483,0.912102,0.897509,0.946902,1.30088,0.0974908,0.0602128,0.0887883,0.156899,-9999,-9999
20040415,20040421,17.306,1.0,410.134,230.334,1.0,327.701,1.0,9.905,1.0,96.988,1.0,1.004,1.0,4.791,0.994048,0.455351025786,0.944444444444,111.496527778,1.0,681.282227966,0.701388888889,227.508333333,1.0,55.4921112101,0.729166666667,58.9544584028,0.701388888889,407.275694444,1.0,385.738,1.0,17.16,1.0,-9999,-9999,11.4423,1.0,20.4324,0.982143,25.3075,0.911455,60.5578,1.0,75.0065,1.73483,1.19188,0.982143,0.0589638,1.17898,1.18587,1.25696,0.982143,0.982143,0.910714,1.47999,1.47999,1.51295,1.58367,0.300939,0.296171,0.308421,0.331036,1.29165,1.28712,1.29183,1.88854,0.0552626,0.0450402,0.0552626,0.169656,-9999,-9999
20040422,20040428,13.523,1.0,425.936,235.778,1.0,308.238,1.0,8.042,1.0,97.578,1.0,3.957,1.0,4.594,1.0,0.34106884058,0.965277777778,114.899319444,1.0,681.999633858,0.673611111111,192.772923611,1.0,65.0811561905,0.534722222222,48.6642822957,0.75,374.847916667,1.0,389.838,1.0,13.99,1.0,-9999,-9999,6.82084,1.0,34.9087,0.994048,41.8239,1.16518,60.2639,1.0,72.202,1.72505,1.17705,1.0,0.0664792,1.16266,1.19191,1.23414,1.0,1.0,1.0,1.30255,1.30629,1.33824,1.42657,0.138255,0.139143,0.177155,0.214644,0.920318,0.920318,0.990404,1.88459,0.0380814,0.00971069,0.0380814,0.177142,-9999,-9999
20040429,20040505,12.355,1.0,440.178,221.761,1.0,310.635,1.0,8.123,1.0,97.73,1.0,0.329,1.0,4.027,1.0,0.340458817498,0.895833333333,106.59375,1.0,598.759545168,0.694444444444,187.329166667,1.0,49.3107430255,0.6875,46.3763675214,0.756944444444,367.754861111,1.0,389.469,1.0,13.387,1.0,-9999,-9999,9.88036,1.0,30.8948,1.0,33.92,1.31276,64.9106,0.994048,71.2665,1.7636,0.915558,0.958333,0.0741358,0.901192,0.936555,0.95039,0.958333,0.97619,0.946429,0.8266,0.8266,0.847455,0.951824,-0.0783361,-0.111153,-0.0773069,-0.0359103,0.710025,0.811303,0.952783,1.95058,0.177349,0.086769,0.161098,0.177349,-9999,-9999
20040506,20040512,21.508,1.0,452.739,237.668,1.0,365.608,1.0,10.529,1.0,97.183,1.0,2.297,1.0,4.837,1.0,0.408049516908,0.993055555556,141.475694444,1.0,616.717901184,0.881944444444,283.904166667,1.0,50.7870002635,0.868055555556,56.675162755,0.798611111111,437.777777778,1.0,381.691,1.0,21.689,1.0,-9999,-9999,15.7696,1.0,37.1639,0.994048,40.055,1.8353,69.4264,1.0,74.8273,2.42688,1.6434,0.988095,0.0772534,1.59342,1.62131,1.63431,0.994048,1.0,0.988095,1.70832,1.65354,1.67736,1.70114,0.0740086,0.0324123,0.0564007,0.0768077,1.14821,1.13209,1.19927,2.69007,0.0251401,0.0721047,0.111919,0.189729,-9999,-9999
20040513,20040519,14.036,1.0,463.517,185.942,1.0,338.399,1.0,4.323,1.0,97.89,1.0,1.571,1.0,3.905,1.0,0.365873696923,0.930555555556,115.439583333,1.0,495.147502023,0.861111111111,255.255555556,1.0,37.5286393208,0.861111111111,40.0803633417,0.833333333333,381.686111111,1.0,387.515,1.0,15.437,1.0,-9999,-9999,7.69762,1.0,40.0625,1.0,44.5106,1.87486,48.8191,1.0,54.2394,2.23667,1.7128,0.994048,0.0730576,1.64773,1.66204,1.70195,0.994048,1.0,0.994048,1.83224,1.70078,1.81042,1.86003,0.171184,0.0496713,0.119972,0.171184,1.48228,1.5395,1.67872,2.38404,0.064781,0.064781,0.0902594,0.166176,-9999,-9999
20040520,20040526,18.678,1.0,472.426,240.383,1.0,357.691,1.0,6.361,1.0,96.954,1.0,8.129,1.0,3.935,1.0,0.364510869565,0.951388888889,136.537506944,1.0,551.607339402,0.854166666667,262.459722222,1.0,43.504414503,0.763888888889,43.0773200464,0.805555555556,415.009736111,1.0,388.884,1.0,19.571,1.0,-9999,-9999,10.0298,1.0,56.3928,0.994048,64.9198,2.29536,62.1521,1.0,71.55,2.42029,1.98056,0.982143,0.0740457,1.96906,1.99555,2.02195,0.982143,0.988095,0.988095,1.86846,1.76722,1.85394,1.88033,-0.121422,-0.243928,-0.129532,-0.087592,2.27967,2.18173,2.49347,2.64122,0.132406,0.0574168,0.156754,0.222193,-9999,-9999
20040527,20040602,19.381,1.0,479.398,279.079,1.0,339.214,1.0,10.046,1.0,96.714,1.0,5.414,1.0,4.54,1.0,0.360284679089,0.951388888889,159.863586957,0.993055555556,651.6106859,0.888888888889,247.7334843,0.993055555556,51.3511284356,0.833333333333,54.0714233985,0.840277777778,420.103479167,1.0,385.201,1.0,20.093,1.0,-9999,-9999,12.1262,1.0,58.287,1.0,64.6138,2.11425,70.6547,1.0,78.3239,2.83628,1.61403,0.934524,0.0702328,1.51207,1.64221,1.77503,0.982143,0.958333,0.904762,2.1315,2.04924,2.12779,2.19776,0.495205,0.368908,0.462678,0.537342,2.07848,2.07428,2.12251,2.26619,0.0417039,0.0919765,0.119605,0.191293,-9999,-9999
20040603,20040609,22.288,1.0,484.379,244.771,1.0,369.364,1.0,8.694,1.0,97.461,1.0,0.871,1.0,3.933,1.0,0.310024350649,0.909722222222,137.451388889,1.0,610.267495823,0.847222222222,252.181256944,1.0,46.6187823726,0.826388888889,52.3981431967,0.791666666667,434.129180556,1.0,388.717,1.0,20.648,1.0,-9999,-9999,16.1464,1.0,38.5778,0.994048,41.7711,2.37536,72.4049,1.0,78.3982,2.75628,1.72676,0.940476,0.0784982,1.5605,1.68751,1.78477,0.982143,0.946429,0.892857,2.21766,2.19225,2.21915,2.2802,0.532632,0.428717,0.532632,0.623395,3.00129,2.88998,3.00648,3.82791,0.0,0.0,0.0,1.12572,-9999,-9999
20040610,20040616,22.048,1.0,487.334,266.176,0.988095,368.774,1.0,8.071,1.0,97.124,1.0,9.4,1.0,3.488,1.0,0.253368386243,0.875,150.348625,1.0,616.032275132,0.888888888889,204.635423611,1.0,50.1694958972,0.840277777778,55.7973668831,0.819444444444,437.162506944,1.0,389.96,1.0,22.284,1.0,-9999,-9999,7.05257,1.0,65.3708,0.988095,72.2044,2.68303,63.7277,1.0,70.3896,2.59519,2.58259,0.988095,0.0797299,2.48386,2.50703,2.53348,0.970238,0.988095,0.988095,3.02017,2.93117,3.02017,3.17702,0.530091,0.388986,0.522993,0.62128,3.42322,3.12402,3.38218,4.9537,0.0780508,0.0625001,0.0789828,2.29222,-9999,-9999
20040617,20040623,18.534,1.0,488.242,250.571,1.0,353.864,1.0,7.589,1.0,97.941,1.0,1.914,1.0,3.048,1.0,0.224160353535,0.958333333333,137.809027778,1.0,547.138164437,0.909722222222,244.486118056,1.0,40.9077907278,0.895833333333,53.5897535056,0.791666666667,413.823618056,1.0,385.107,1.0,20.071,1.0,-9999,-9999,1.08751,1.0,65.9672,0.994048,77.3776,2.61344,54.4027,1.0,63.8128,2.07691,1.66287,0.982143,0.0906665,1.50079,1.56571,1.97041,0.97619,1.0,0.946429,2.56526,2.59025,2.66108,3.06471,1.06447,1.02429,1.07172,1.27789,3.37275,3.37275,3.51891,4.4783,1.41278,1.14438,1.35847,2.20305,-9999,-9999
20040624,20040630,18.168,1.0,487.107,255.348,1.0,341.727,1.0,8.147,1.0,98.171,1.0,0.429,1.0,2.145,1.0,0.184566631225,0.861111111111,122.518069444,1.0,560.966385883,0.875,244.308333333,1.0,41.3687996044,0.854166666667,48.5081538778,0.895833333333,415.479868056,1.0,400.492,1.0,20.3,1.0,-9999,-9999,6.15953,1.0,51.2921,0.97619,54.3315,2.02813,67.4178,1.0,71.4128,2.07069,1.32372,0.869048,0.0925473,1.03417,1.31714,1.48458,0.904762,0.880952,0.839286,3.60423,2.92788,3.39193,3.65405,2.38094,1.64627,1.93418,2.38094,3.25477,3.27583,3.5338,4.2434,2.69675,2.09137,2.60534,2.83805,-9999,-9999
20040701,20040707,21.015,1.0,483.948,206.888,1.0,383.15,1.0,4.412,1.0,97.327,1.0,4.871,1.0,2.458,1.0,0.222152777778,0.861111111111,141.591016606,0.986111111111,502.048134694,0.923611111111,265.071527778,1.0,30.8132509194,0.902777777778,44.8528637976,0.819444444444,431.055576389,1.0,397.873,1.0,22.556,1.0,-9999,-9999,5.03096,1.0,75.1634,0.970238,86.1516,2.17622,33.3087,1.0,38.1781,1.1227,1.24685,0.970238,0.124824,1.17576,1.44263,1.5853,0.940476,0.958333,0.988095,6.82053,5.12256,5.24211,6.22745,5.21715,3.71337,3.91475,4.87162,3.84986,3.67848,4.6688,5.25099,3.74725,2.88448,3.47735,3.86558,-9999,-9999
20040708,20040714,24.106,1.0,478.807,230.454,1.0,394.588,1.0,5.593,1.0,97.517,1.0,1.5,1.0,2.712,1.0,0.245395609825,0.944444444444,149.397229167,1.0,501.140972222,0.986111111111,261.638208333,1.0,23.6079710145,0.986111111111,53.5022294662,0.743055555556,443.288895833,1.0,382.081,1.0,24.092,1.0,-9999,-9999,16.8988,1.0,96.4274,1.0,104.536,1.98438,22.2307,1.0,24.1001,0.921143,-1.25074,0.934524,0.196504,-1.39697,-1.37542,-1.30632,0.970238,0.970238,0.970238,4.37305,4.32043,4.43672,4.76033,5.76373,5.76373,5.89382,6.06665,4.48232,3.99521,4.48232,6.9379,5.4729,5.42414,5.72323,7.1963,-9999,-9999
20040715,20040721,24.984,1.0,471.741,285.597,1.0,389.99,1.0,8.757,1.0,97.371,1.0,0.043,1.0,2.266,1.0,0.209157647908,0.944444444444,180.455555556,1.0,621.265752243,0.972222222222,245.142361111,1.0,23.7841364734,0.958333333333,69.4788828689,0.75,444.669451389,1.0,405.082,1.0,25.714,1.0,-9999,-9999,12.2518,1.0,125.051,0.904762,135.006,1.81464,30.7847,1.0,33.2353,1.03865,-3.05165,0.89881,0.250784,-3.48466,-3.38289,-3.30904,0.857143,0.958333,0.928571,6.53283,5.43887,6.16638,6.51914,9.89108,8.81457,9.7094,9.87994,7.34227,6.30043,6.91431,7.25895,9.79855,9.42544,9.79855,10.2004,-9999,-9999
20040722,20040728,19.294,1.0,462.824,218.29,1.0,361.612,1.0,5.046,1.0,98.126,1.0,2.257,1.0,2.713,1.0,0.2391287012,0.944444444444,130.956256944,1.0,565.889869281,0.868055555556,240.283333333,1.0,16.4585190136,0.840277777778,51.2000402576,0.826388888889,407.831944444,1.0,390.047,1.0,21.596,1.0,-9999,-9999,-7.2613,1.0,105.108,0.946429,118.224,1.59878,13.4976,1.0,15.182,1.12003,-3.86908,0.982143,0.238383,-4.18674,-3.9846,-3.90939,0.97619,1.0,0.982143,6.65515,6.25612,6.37018,6.53918,10.5645,10.29,10.3706,10.4989,6.80136,6.80136,6.87927,7.06264,10.8754,10.8029,10.8754,11.1158,-9999,-9999
20040729,20040804,23.956,1.0,452.141,249.772,1.0,389.416,1.0,5.474,1.0,97.282,1.0,1.157,1.0,2.888,1.0,0.254196075663,0.944444444444,163.572222222,1.0,535.765979167,1.0,255.479861111,1.0,14.4322408871,0.965277777778,76.4503011696,0.6875,435.054166667,1.0,402.104,1.0,23.432,1.0,-9999,-9999,7.43155,1.0,129.741,0.97619,149.696,1.59394,-1.4381,1.0,-1.65929,1.14605,-5.7066,0.970238,0.194532,-5.83057,-5.69718,-5.61606,0.970238,0.97619,0.964286,8.04985,7.74154,7.89124,7.99607,13.6146,13.4852,13.6282,13.7189,7.87573,7.87573,7.95552,8.13197,13.3521,13.3521,13.4602,13.5566,-9999,-9999
20040805,20040811,19.062,1.0,439.791,254.487,1.0,351.055,1.0,6.196,1.0,97.987,1.0,0.686,1.0,2.598,1.0,0.232085391963,0.645833333333,153.617368056,1.0,606.036279461,0.902777777778,213.245145833,1.0,13.1886716397,0.902777777778,74.9829023232,0.715277777778,410.976388889,1.0,374.835,1.0,20.895,1.0,-9999,-9999,-5.40415,1.0,123.53,0.880952,138.364,1.80091,10.2478,0.97619,11.4784,1.14761,-6.65098,0.922619,0.232576,-6.82104,-6.67769,-6.55335,0.916667,0.916667,0.946429,5.42062,5.68676,5.76297,6.44987,12.0983,12.514,12.584,12.9685,8.1742,7.81735,8.12252,8.45444,13.7025,13.7792,13.9559,14.057,-9999,-9999
20040812,20040818,18.297,1.0,425.883,239.723,1.0,349.235,1.0,6.041,1.0,98.025,1.0,0.486,1.0,2.266,1.0,0.200899685258,0.868055555556,140.261805556,1.0,670.829825926,0.756944444444,255.809041667,1.0,14.733622182,0.736111111111,69.624796024,0.722222222222,397.875,1.0,377.127,1.0,18.31,1.0,-9999,-9999,0.677976,1.0,112.982,0.928571,123.139,2.09902,14.0702,1.0,15.3352,1.43645,-6.80417,0.988095,0.235497,-6.95638,-6.89205,-6.7187,0.97619,0.97619,0.904762,5.41237,5.48581,5.74602,5.96497,12.3687,12.3687,12.566,12.6854,5.72323,5.50229,5.70082,9.17027,12.2642,12.4396,12.5688,14.8035,-9999,-9999
20040819,20040825,20.326,1.0,410.539,238.735,1.0,355.786,1.0,6.505,1.0,97.294,1.0,5.3,1.0,2.369,1.0,0.221132246377,0.958333333333,142.232645833,1.0,601.520899123,0.875,214.124305556,1.0,12.6145349821,0.854166666667,69.133590095,0.715277777778,410.513194444,1.0,376.505,1.0,19.742,1.0,-9999,-9999,3.88512,1.0,112.323,1.0,122.261,1.97937,8.49263,0.994048,9.24405,1.47785,-5.35208,0.982143,0.204239,-5.77501,-5.55656,-5.1071,0.988095,0.988095,0.928571,7.16992,6.65368,7.16992,7.3248,12.7265,12.2352,12.6049,12.7265,7.80181,7.73003,7.9413,8.84341,13.2352,13.1197,13.3519,14.3595,-9999,-9999
20040826,20040901,22.023,1.0,393.897,250.927,1.0,357.905,1.0,9.561,1.0,97.746,1.0,0.029,1.0,2.291,1.0,0.230406463705,0.909722222222,144.597236111,1.0,552.644872206,0.9375,173.302784722,1.0,11.9772791069,0.944444444444,69.5799781746,0.743055555556,411.407638889,1.0,396.129,1.0,19.735,1.0,-9999,-9999,2.28334,1.0,135.965,0.940476,150.271,2.10677,-8.28823,1.0,-9.16031,1.61941,-4.97367,0.952381,0.208576,-5.20781,-5.00312,-4.85143,0.958333,0.952381,0.952381,8.95091,8.52999,8.95399,9.27704,13.954,13.8257,13.954,14.261,8.84971,9.23534,10.0058,10.9609,14.2574,13.9403,14.2574,14.9026,-9999,-9999
20040902,20040908,21.095,1.0,376.111,238.139,1.0,343.038,1.0,9.742,1.0,97.679,1.0,2.614,1.0,3.063,1.0,0.300438492063,0.951388888889,121.836125,1.0,600.731676987,0.805555555556,171.436805556,1.0,15.2707008581,0.743055555556,67.1986864457,0.75,410.988194444,1.0,382.553,1.0,19.529,0.892857,-9999,-9999,-1.13154,1.0,128.716,0.988095,141.051,2.09446,-16.063,0.988095,-17.6023,1.63636,-3.66416,0.934524,0.234524,-4.00269,-3.71769,-3.59599,0.97619,0.934524,0.940476,7.86505,7.56039,7.90669,8.00003,11.5827,11.164,11.5709,11.6299,6.31906,6.0125,6.65417,7.04671,10.8274,10.407,10.825,11.1764,-9999,-9999
20040909,20040915,22.392,1.0,357.359,229.252,1.0,356.125,1.0,12.017,1.0,97.36,1.0,1.357,1.0,3.795,1.0,0.359417270531,0.986111111111,114.507659722,1.0,634.17413499,0.743055555556,164.611111111,1.0,18.245245485,0.736111111111,74.3176993488,0.666666666667,421.715972222,1.0,372.645,1.0,19.131,0.785714,-9999,-9999,4.57084,1.0,122.313,1.0,130.51,2.37771,-17.1529,1.0,-18.3024,1.95117,-0.385073,0.982143,0.273746,-0.709679,-0.480406,-0.289011,0.994048,0.994048,0.970238,7.63881,7.29049,7.71051,7.75448,8.11921,7.82612,8.05322,8.13317,6.67266,6.37494,6.73054,6.99058,7.64959,7.46116,7.55455,7.65129,-9999,-9999
20040916,20040922,21.604,1.0,337.841,193.813,1.0,362.646,1.0,10.516,1.0,97.609,1.0,9.871,1.0,3.829,1.0,0.394535024155,0.993055555556,91.9916736111,1.0,554.767666409,0.722222222222,131.435416667,1.0,33.8468266955,0.590277777778,58.660544984,0.729166666667,418.876388889,1.0,381.13,1.0,18.672,0.702381,-9999,-9999,3.0494,1.0,82.9751,0.970238,85.7754,2.33185,3.99174,1.0,4.12645,2.19014,2.38245,0.940476,0.213377,2.38478,2.4638,2.50203,0.964286,0.97619,0.940476,5.53193,5.47848,5.53366,5.56367,3.15529,2.92496,3.07003,3.13595,3.85445,2.36823,3.52756,3.69882,2.81241,2.23705,2.70996,2.94795,-9999,-9999
20040923,20040929,16.783,1.0,317.79,207.564,1.0,317.658,1.0,9.015,1.0,98.157,1.0,0.586,1.0,2.175,1.0,0.263137577399,0.777777777778,91.0041736111,1.0,560.144277544,0.763888888889,127.329166667,1.0,35.1545529264,0.715277777778,42.1917000381,0.895833333333,397.494444444,1.0,402.195,1.0,17.093,0.916667,-9999,-9999,-6.48333,1.0,38.4631,0.988095,41.3249,2.17745,52.9243,0.988095,56.8621,2.13483,2.33787,0.928571,0.118775,2.33902,2.42103,2.46197,0.952381,0.916667,0.940476,3.00259,2.898,3.00259,3.049,0.678126,0.461885,0.527612,0.636917,1.59597,1.31862,1.50394,1.54182,0.964749,0.799904,0.873196,0.980287,-9999,-9999
20040930,20041006,13.157,1.0,297.469,168.793,1.0,305.299,1.0,8.283,1.0,98.191,1.0,0.529,1.0,2.742,1.0,0.301401515152,0.944444444444,72.3847222222,1.0,550.048265455,0.673611111111,128.704180556,1.0,32.4834851527,0.659722222222,44.477754558,0.75,376.196527778,1.0,378.393,1.0,14.587,0.785714,-9999,-9999,-10.1589,1.0,21.2837,0.988095,23.5378,1.12986,47.9443,1.0,53.022,1.7073,1.50906,0.785714,0.0786894,1.42481,1.49707,1.57234,0.815476,0.803571,0.755952,1.81338,1.75681,1.81338,1.96279,0.330711,0.297882,0.345912,0.38531,1.30183,1.30183,1.35652,1.54774,0.136411,0.13715,0.212243,0.25638,-9999,-9999
20041007,20041013,13.317,1.0,277.175,122.855,1.0,321.215,1.0,5.966,1.0,97.872,1.0,0.557,1.0,2.571,1.0,0.203286758563,0.868055555556,55.5736111111,1.0,398.062721641,0.673611111111,143.239583333,1.0,20.1527945344,0.736111111111,27.9825244437,0.75,376.853472222,1.0,393.336,1.0,13.073,0.886905,-9999,-9999,-7.22976,1.0,26.8364,1.0,28.2653,1.44689,27.0333,1.0,28.4728,1.46835,1.63943,0.982143,0.0814881,1.62615,1.66005,1.71064,0.904762,0.988095,0.994048,1.74461,1.67809,1.76009,1.81465,0.108384,-0.0305976,0.0792029,0.124398,1.60861,1.60861,1.7121,1.75255,0.102084,0.102084,0.158665,0.326612,-9999,-9999
20041014,20041020,8.684,1.0,257.236,114.045,1.0,304.198,1.0,3.964,1.0,97.118,1.0,0.071,1.0,3.485,1.0,0.22714484127,0.909722222222,43.0069513889,1.0,405.505725919,0.652777777778,154.197916667,1.0,33.0137027311,0.6875,-9999,-9999,353.669444444,1.0,380.337,1.0,10.1,1.0,-9999,-9999,-4.67737,1.0,13.8077,1.0,15.079,0.815101,26.0759,1.0,28.4766,1.50737,0.978143,0.994048,0.0741881,0.891378,0.948665,1.16167,0.994048,0.994048,0.946429,1.3126,1.28605,1.3126,1.41956,0.379404,0.313415,0.376093,0.398713,1.03616,1.063,1.13562,1.35802,0.0744327,0.0744327,0.115698,0.238828,-9999,-9999
20041021,20041027,13.518,1.0,238.003,95.981,1.0,332.015,1.0,4.264,1.0,97.197,1.0,0.714,1.0,4.283,1.0,0.283681112366,0.875,36.2889430014,0.965277777778,334.927749183,0.694444444444,96.1201388889,1.0,23.967604465,0.645833333333,32.744563231,0.506944444444,376.036805556,1.0,387.889,1.0,12.827,1.0,-9999,-9999,1.89286,1.0,17.1868,0.988095,18.5012,0.918279,13.2374,0.988095,14.2498,1.24067,2.16386,0.970238,0.0789026,2.23597,2.29623,2.36875,0.89881,0.982143,0.988095,2.17796,2.14444,2.1745,2.31466,-0.0950953,-0.22338,-0.0950953,0.0814352,1.39182,1.41378,1.63508,2.13562,0.0428865,0.0428865,0.0666885,0.148958,-9999,-9999
